,f,fv,value
22679,0.560,0.835,975.2000000000007
22680,0.560,0.840,942.0
22681,0.560,0.845,913.3999999999996
22682,0.560,0.850,888.5
22683,0.560,0.855,866.3999999999996
22684,0.560,0.860,846.7000000000007
22685,0.560,0.865,828.7999999999993
22686,0.560,0.870,812.6000000000004
22687,0.560,0.875,797.7000000000007
22688,0.560,0.880,783.8999999999996
22689,0.560,0.885,771.2000000000007
22690,0.560,0.890,759.3999999999996
22691,0.560,0.895,748.3999999999996
22692,0.560,0.900,738.0
22693,0.560,0.905,728.2999999999993
22694,0.560,0.910,719.2000000000007
22695,0.560,0.915,710.5
22696,0.560,0.920,702.2999999999993
22697,0.560,0.925,694.5
22698,0.560,0.930,687.2000000000007
22699,0.560,0.935,680.1000000000004
22700,0.560,0.940,673.3999999999996
22701,0.560,0.945,667.0
22702,0.560,0.950,660.8999999999996
22703,0.560,0.955,655.0
22704,0.560,0.960,649.3999999999996
22705,0.560,0.965,644.0
22706,0.560,0.970,638.7999999999993
22707,0.560,0.975,633.7999999999993
22708,0.560,0.980,628.8999999999996
22709,0.560,0.985,624.2999999999993
22710,0.560,0.990,619.7999999999993
22711,0.560,0.995,615.5
22712,0.560,1.000,611.2999999999993
22873,0.565,0.800,1651.2000000000007
22874,0.565,0.805,1321.2000000000007
22875,0.565,0.810,1188.2999999999993
22876,0.565,0.815,1104.7999999999993
22877,0.565,0.820,1044.2999999999993
22878,0.565,0.825,997.1000000000004
22879,0.565,0.830,958.6000000000004
22880,0.565,0.835,926.2000000000007
22881,0.565,0.840,898.3999999999996
22882,0.565,0.845,874.0
22883,0.565,0.850,852.3999999999996
22884,0.565,0.855,833.0
22885,0.565,0.860,815.5
22886,0.565,0.865,799.6000000000004
22887,0.565,0.870,785.0
22888,0.565,0.875,771.5
22889,0.565,0.880,759.0
22890,0.565,0.885,747.3999999999996
22891,0.565,0.890,736.5
22892,0.565,0.895,726.3999999999996
22893,0.565,0.900,716.7999999999993
22894,0.565,0.905,707.7999999999993
22895,0.565,0.910,699.2999999999993
22896,0.565,0.915,691.2999999999993
22897,0.565,0.920,683.7000000000007
22898,0.565,0.925,676.3999999999996
22899,0.565,0.930,669.5
22900,0.565,0.935,662.8999999999996
22901,0.565,0.940,656.6000000000004
22902,0.565,0.945,650.6000000000004
22903,0.565,0.950,644.7999999999993
22904,0.565,0.955,639.2000000000007
22905,0.565,0.960,633.8999999999996
22906,0.565,0.965,628.7999999999993
22907,0.565,0.970,623.8999999999996
22908,0.565,0.975,619.1000000000004
22909,0.565,0.980,614.6000000000004
22910,0.565,0.985,610.2000000000007
22911,0.565,0.990,605.8999999999996
22912,0.565,0.995,601.7999999999993
22913,0.565,1.000,597.7999999999993
23073,0.570,0.795,1570.7999999999993
23074,0.570,0.800,1289.1000000000004
23075,0.570,0.805,1164.5
23076,0.570,0.810,1084.6000000000004
23077,0.570,0.815,1026.1000000000004
23078,0.570,0.820,980.2000000000007
23079,0.570,0.825,942.7000000000007
23080,0.570,0.830,911.0
23081,0.570,0.835,883.7999999999993
23082,0.570,0.840,859.8999999999996
23083,0.570,0.845,838.7000000000007
23084,0.570,0.850,819.7000000000007
23085,0.570,0.855,802.5
23086,0.570,0.860,786.7999999999993
23087,0.570,0.865,772.5
23088,0.570,0.870,759.2000000000007
23089,0.570,0.875,746.8999999999996
23090,0.570,0.880,735.5
23091,0.570,0.885,724.7999999999993
23092,0.570,0.890,714.8999999999996
23093,0.570,0.895,705.5
23094,0.570,0.900,696.6000000000004
23095,0.570,0.905,688.2999999999993
23096,0.570,0.910,680.2999999999993
23097,0.570,0.915,672.7999999999993
23098,0.570,0.920,665.7000000000007
23099,0.570,0.925,658.8999999999996
23100,0.570,0.930,652.3999999999996
23101,0.570,0.935,646.2000000000007
23102,0.570,0.940,640.2999999999993
23103,0.570,0.945,634.6000000000004
23104,0.570,0.950,629.1000000000004
23105,0.570,0.955,623.8999999999996
23106,0.570,0.960,618.8999999999996
23107,0.570,0.965,614.0
23108,0.570,0.970,609.3999999999996
23109,0.570,0.975,604.8999999999996
23110,0.570,0.980,600.5
23111,0.570,0.985,596.3999999999996
23112,0.570,0.990,592.2999999999993
23113,0.570,0.995,588.3999999999996
23114,0.570,1.000,584.6000000000004
23273,0.575,0.790,1514.1000000000004
23274,0.575,0.795,1261.5
23275,0.575,0.800,1143.0
23276,0.575,0.805,1065.7000000000007
23277,0.575,0.810,1008.7999999999993
23278,0.575,0.815,964.1000000000004
23279,0.575,0.820,927.2999999999993
23280,0.575,0.825,896.2999999999993
23281,0.575,0.830,869.5
23282,0.575,0.835,846.1000000000004
23283,0.575,0.840,825.2000000000007
23284,0.575,0.845,806.6000000000004
23285,0.575,0.850,789.7000000000007
23286,0.575,0.855,774.2000000000007
23287,0.575,0.860,760.1000000000004
23288,0.575,0.865,747.1000000000004
23289,0.575,0.870,735.0
23290,0.575,0.875,723.7999999999993
23291,0.575,0.880,713.2999999999993
23292,0.575,0.885,703.3999999999996
23293,0.575,0.890,694.2000000000007
23294,0.575,0.895,685.5
23295,0.575,0.900,677.2000000000007
23296,0.575,0.905,669.3999999999996
23297,0.575,0.910,662.1000000000004
23298,0.575,0.915,655.0
23299,0.575,0.920,648.2999999999993
23300,0.575,0.925,642.0
23301,0.575,0.930,635.8999999999996
23302,0.575,0.935,630.0
23303,0.575,0.940,624.3999999999996
23304,0.575,0.945,619.1000000000004
23305,0.575,0.950,613.8999999999996
23306,0.575,0.955,609.0
23307,0.575,0.960,604.2000000000007
23308,0.575,0.965,599.6000000000004
23309,0.575,0.970,595.2000000000007
23310,0.575,0.975,590.8999999999996
23311,0.575,0.980,586.7999999999993
23312,0.575,0.985,582.7999999999993
23313,0.575,0.990,579.0
23314,0.575,0.995,575.2000000000007
23315,0.575,1.000,571.6000000000004
23473,0.580,0.785,1471.8999999999996
23474,0.580,0.790,1237.5
23475,0.580,0.795,1123.2999999999993
23476,0.580,0.800,1048.2000000000007
23477,0.580,0.805,992.5
23478,0.580,0.810,948.6000000000004
23479,0.580,0.815,912.5
23480,0.580,0.820,882.0
23481,0.580,0.825,855.7000000000007
23482,0.580,0.830,832.6000000000004
23483,0.580,0.835,812.1000000000004
23484,0.580,0.840,793.7000000000007
23485,0.580,0.845,777.0
23486,0.580,0.850,761.7999999999993
23487,0.580,0.855,747.8999999999996
23488,0.580,0.860,735.1000000000004
23489,0.580,0.865,723.2000000000007
23490,0.580,0.870,712.1000000000004
23491,0.580,0.875,701.7000000000007
23492,0.580,0.880,692.1000000000004
23493,0.580,0.885,683.0
23494,0.580,0.890,674.3999999999996
23495,0.580,0.895,666.2999999999993
23496,0.580,0.900,658.6000000000004
23497,0.580,0.905,651.2999999999993
23498,0.580,0.910,644.3999999999996
23499,0.580,0.915,637.7999999999993
23500,0.580,0.920,631.5
23501,0.580,0.925,625.5
23502,0.580,0.930,619.7999999999993
23503,0.580,0.935,614.2999999999993
23504,0.580,0.940,609.0
23505,0.580,0.945,604.0
23506,0.580,0.950,599.1000000000004
23507,0.580,0.955,594.3999999999996
23508,0.580,0.960,589.8999999999996
23509,0.580,0.965,585.5
