,f,fv,value
25519,0.630,0.965,555.1000000000004
25520,0.630,0.970,549.7000000000007
25521,0.630,0.975,544.5
25522,0.630,0.980,539.3999999999996
25523,0.630,0.985,534.6000000000004
25524,0.630,0.990,530.0
25525,0.630,0.995,525.5
25526,0.630,1.000,521.2999999999993
25690,0.635,0.815,1817.5
25691,0.635,0.820,1244.3999999999996
25692,0.635,0.825,1090.5
25693,0.635,0.830,999.7000000000007
25694,0.635,0.835,935.7000000000007
25695,0.635,0.840,886.7999999999993
25696,0.635,0.845,847.3999999999996
25697,0.635,0.850,814.5
25698,0.635,0.855,786.5
25699,0.635,0.860,762.1000000000004
25700,0.635,0.865,740.7000000000007
25701,0.635,0.870,721.5
25702,0.635,0.875,704.2999999999993
25703,0.635,0.880,688.7000000000007
25704,0.635,0.885,674.3999999999996
25705,0.635,0.890,661.2999999999993
25706,0.635,0.895,649.2000000000007
25707,0.635,0.900,638.0
25708,0.635,0.905,627.5
25709,0.635,0.910,617.7000000000007
25710,0.635,0.915,608.6000000000004
25711,0.635,0.920,600.0
25712,0.635,0.925,591.8999999999996
25713,0.635,0.930,584.2000000000007
25714,0.635,0.935,577.0
25715,0.635,0.940,570.1000000000004
25716,0.635,0.945,563.6000000000004
25717,0.635,0.950,557.3999999999996
25718,0.635,0.955,551.3999999999996
25719,0.635,0.960,545.7999999999993
25720,0.635,0.965,540.2999999999993
25721,0.635,0.970,535.2000000000007
25722,0.635,0.975,530.2000000000007
25723,0.635,0.980,525.3999999999996
25724,0.635,0.985,520.7999999999993
25725,0.635,0.990,516.3999999999996
25726,0.635,0.995,512.2000000000007
25727,0.635,1.000,508.10000000000036
25891,0.640,0.815,1269.2999999999993
25892,0.640,0.820,1095.5
25893,0.640,0.825,998.2000000000007
25894,0.640,0.830,931.2000000000007
25895,0.640,0.835,880.5
25896,0.640,0.840,839.8999999999996
25897,0.640,0.845,806.3999999999996
25898,0.640,0.850,777.7999999999993
25899,0.640,0.855,753.1000000000004
25900,0.640,0.860,731.3999999999996
25901,0.640,0.865,712.1000000000004
25902,0.640,0.870,694.7000000000007
25903,0.640,0.875,679.0
25904,0.640,0.880,664.7000000000007
25905,0.640,0.885,651.5
25906,0.640,0.890,639.3999999999996
25907,0.640,0.895,628.2000000000007
25908,0.640,0.900,617.7000000000007
25909,0.640,0.905,608.0
25910,0.640,0.910,598.8999999999996
25911,0.640,0.915,590.2999999999993
25912,0.640,0.920,582.2000000000007
25913,0.640,0.925,574.6000000000004
25914,0.640,0.930,567.3999999999996
25915,0.640,0.935,560.5
25916,0.640,0.940,554.0
25917,0.640,0.945,547.7999999999993
25918,0.640,0.950,542.0
25919,0.640,0.955,536.2999999999993
25920,0.640,0.960,531.0
25921,0.640,0.965,525.7999999999993
25922,0.640,0.970,520.8999999999996
25923,0.640,0.975,516.1000000000004
25924,0.640,0.980,511.60000000000036
25925,0.640,0.985,507.2000000000007
25926,0.640,0.990,503.0
25927,0.640,0.995,499.0
25928,0.640,1.000,495.10000000000036
26091,0.645,0.810,1307.2999999999993
26092,0.645,0.815,1104.2000000000007
26093,0.645,0.820,998.5
26094,0.645,0.825,927.7000000000007
26095,0.645,0.830,874.7999999999993
26096,0.645,0.835,833.0
26097,0.645,0.840,798.5
26098,0.645,0.845,769.3999999999996
26099,0.645,0.850,744.2999999999993
26100,0.645,0.855,722.2000000000007
26101,0.645,0.860,702.7000000000007
26102,0.645,0.865,685.2000000000007
26103,0.645,0.870,669.3999999999996
26104,0.645,0.875,655.0
26105,0.645,0.880,641.7999999999993
26106,0.645,0.885,629.6000000000004
26107,0.645,0.890,618.3999999999996
26108,0.645,0.895,607.8999999999996
26109,0.645,0.900,598.2000000000007
26110,0.645,0.905,589.1000000000004
26111,0.645,0.910,580.5
26112,0.645,0.915,572.3999999999996
26113,0.645,0.920,564.8999999999996
