,f,fv,value
32141,0.795,0.910,141.5
32142,0.795,0.915,141.0
32143,0.795,0.920,140.5
32144,0.795,0.925,140.0
32145,0.795,0.930,139.5
32146,0.795,0.935,139.10000000000036
32147,0.795,0.940,138.60000000000036
32148,0.795,0.945,138.20000000000073
32149,0.795,0.950,137.70000000000073
32150,0.795,0.955,137.29999999999927
32151,0.795,0.960,136.89999999999964
32152,0.795,0.965,136.5
32153,0.795,0.970,136.10000000000036
32154,0.795,0.975,135.70000000000073
32155,0.795,0.980,135.29999999999927
32156,0.795,0.985,134.89999999999964
32157,0.795,0.990,134.5
32158,0.795,0.995,134.20000000000073
32159,0.795,1.000,133.79999999999927
32310,0.800,0.750,132.10000000000036
32311,0.800,0.755,131.39999999999964
32312,0.800,0.760,130.70000000000073
32313,0.800,0.765,130.0
32314,0.800,0.770,129.39999999999964
32315,0.800,0.775,128.79999999999927
32316,0.800,0.780,128.20000000000073
32317,0.800,0.785,127.60000000000036
32318,0.800,0.790,127.10000000000036
32319,0.800,0.795,126.5
32320,0.800,0.800,126.0
32321,0.800,0.805,125.5
32322,0.800,0.810,125.0
32323,0.800,0.815,124.5
32324,0.800,0.820,124.10000000000036
32325,0.800,0.825,123.60000000000036
32326,0.800,0.830,123.20000000000073
32327,0.800,0.835,122.70000000000073
32328,0.800,0.840,122.29999999999927
32329,0.800,0.845,121.89999999999964
32330,0.800,0.850,121.5
32331,0.800,0.855,121.10000000000036
32332,0.800,0.860,120.70000000000073
32333,0.800,0.865,120.39999999999964
32334,0.800,0.870,120.0
32335,0.800,0.875,119.60000000000036
32336,0.800,0.880,119.29999999999927
32337,0.800,0.885,118.89999999999964
32338,0.800,0.890,118.60000000000036
32339,0.800,0.895,118.29999999999927
32340,0.800,0.900,118.0
32341,0.800,0.905,117.60000000000036
32342,0.800,0.910,117.29999999999927
32343,0.800,0.915,117.0
32344,0.800,0.920,116.70000000000073
32345,0.800,0.925,116.39999999999964
32346,0.800,0.930,116.20000000000073
32347,0.800,0.935,115.89999999999964
32348,0.800,0.940,115.60000000000036
32349,0.800,0.945,115.29999999999927
32350,0.800,0.950,115.0
32351,0.800,0.955,114.79999999999927
32352,0.800,0.960,114.5
32353,0.800,0.965,114.29999999999927
32354,0.800,0.970,114.0
32355,0.800,0.975,113.79999999999927
32356,0.800,0.980,113.5
32357,0.800,0.985,113.29999999999927
32358,0.800,0.990,113.0
32359,0.800,0.995,112.79999999999927
32360,0.800,1.000,112.60000000000036
32509,0.805,0.740,102.89999999999964
32510,0.805,0.745,102.60000000000036
32511,0.805,0.750,102.29999999999927
32512,0.805,0.755,102.0
32513,0.805,0.760,101.79999999999927
32514,0.805,0.765,101.5
32515,0.805,0.770,101.20000000000073
32516,0.805,0.775,100.89999999999964
32517,0.805,0.780,100.70000000000073
32518,0.805,0.785,100.39999999999964
32519,0.805,0.790,100.20000000000073
32520,0.805,0.795,99.89999999999964
32521,0.805,0.800,99.70000000000073
32522,0.805,0.805,99.39999999999964
32523,0.805,0.810,99.20000000000073
32524,0.805,0.815,99.0
32525,0.805,0.820,98.70000000000073
32526,0.805,0.825,98.5
32527,0.805,0.830,98.29999999999927
32528,0.805,0.835,98.10000000000036
32529,0.805,0.840,97.89999999999964
32530,0.805,0.845,97.70000000000073
32531,0.805,0.850,97.5
32532,0.805,0.855,97.29999999999927
32533,0.805,0.860,97.10000000000036
32534,0.805,0.865,96.89999999999964
32535,0.805,0.870,96.70000000000073
32536,0.805,0.875,96.5
32537,0.805,0.880,96.29999999999927
32538,0.805,0.885,96.10000000000036
32539,0.805,0.890,95.89999999999964
32540,0.805,0.895,95.79999999999927
32541,0.805,0.900,95.60000000000036
32542,0.805,0.905,95.39999999999964
32543,0.805,0.910,95.20000000000073
32544,0.805,0.915,95.10000000000036
32545,0.805,0.920,94.89999999999964
32546,0.805,0.925,94.70000000000073
32547,0.805,0.930,94.60000000000036
32548,0.805,0.935,94.39999999999964
32549,0.805,0.940,94.29999999999927
32550,0.805,0.945,94.10000000000036
32551,0.805,0.950,94.0
32552,0.805,0.955,93.79999999999927
32553,0.805,0.960,93.70000000000073
32554,0.805,0.965,93.5
32555,0.805,0.970,93.39999999999964
32556,0.805,0.975,93.20000000000073
32557,0.805,0.980,93.10000000000036
32558,0.805,0.985,92.89999999999964
32559,0.805,0.990,92.79999999999927
32560,0.805,0.995,92.70000000000073
32561,0.805,1.000,92.5
32709,0.810,0.735,78.70000000000073
32710,0.810,0.740,78.60000000000036
32711,0.810,0.745,78.5
32712,0.810,0.750,78.39999999999964
32713,0.810,0.755,78.20000000000073
32714,0.810,0.760,78.10000000000036
32715,0.810,0.765,78.0
32716,0.810,0.770,77.89999999999964
32717,0.810,0.775,77.79999999999927
32718,0.810,0.780,77.70000000000073
32719,0.810,0.785,77.5
32720,0.810,0.790,77.39999999999964
32721,0.810,0.795,77.29999999999927
32722,0.810,0.800,77.20000000000073
32723,0.810,0.805,77.10000000000036
32724,0.810,0.810,77.0
32725,0.810,0.815,76.89999999999964
32726,0.810,0.820,76.79999999999927
32727,0.810,0.825,76.70000000000073
32728,0.810,0.830,76.60000000000036
32729,0.810,0.835,76.5
32730,0.810,0.840,76.39999999999964
32731,0.810,0.845,76.29999999999927
32732,0.810,0.850,76.20000000000073
32733,0.810,0.855,76.10000000000036
32734,0.810,0.860,76.0
32735,0.810,0.865,75.89999999999964
32736,0.810,0.870,75.79999999999927
32737,0.810,0.875,75.70000000000073
32738,0.810,0.880,75.60000000000036
32739,0.810,0.885,75.5
32740,0.810,0.890,75.39999999999964
32741,0.810,0.895,75.29999999999927
32742,0.810,0.900,75.20000000000073
32743,0.810,0.905,75.20000000000073
32744,0.810,0.910,75.10000000000036
32745,0.810,0.915,75.0
32746,0.810,0.920,74.89999999999964
32747,0.810,0.925,74.79999999999927
32748,0.810,0.930,74.70000000000073
32749,0.810,0.935,74.70000000000073
32750,0.810,0.940,74.60000000000036
32751,0.810,0.945,74.5
32752,0.810,0.950,74.39999999999964
32753,0.810,0.955,74.29999999999927
32754,0.810,0.960,74.20000000000073
32755,0.810,0.965,74.20000000000073
32756,0.810,0.970,74.10000000000036
32757,0.810,0.975,74.0
32758,0.810,0.980,73.89999999999964
32759,0.810,0.985,73.89999999999964
32760,0.810,0.990,73.79999999999927
32761,0.810,0.995,73.70000000000073
32762,0.810,1.000,73.60000000000036
32909,0.815,0.730,58.20000000000073
32910,0.815,0.735,58.20000000000073
32911,0.815,0.740,58.100000000000364
32912,0.815,0.745,58.100000000000364
32913,0.815,0.750,58.0
32914,0.815,0.755,58.0
