,f,fv,value
28518,0.705,0.885,549.7000000000007
28519,0.705,0.890,560.3999999999996
28520,0.705,0.895,572.0
28521,0.705,0.900,584.6000000000004
28522,0.705,0.905,598.5
28523,0.705,0.910,613.8999999999996
28524,0.705,0.915,630.8999999999996
28525,0.705,0.920,649.7999999999993
28526,0.705,0.925,671.2000000000007
28527,0.705,0.930,695.5
28528,0.705,0.935,723.3999999999996
28529,0.705,0.940,756.2000000000007
28530,0.705,0.945,795.3999999999996
28531,0.705,0.950,843.7999999999993
28532,0.705,0.955,906.5
28533,0.705,0.960,994.0
28534,0.705,0.965,1136.5
28535,0.705,0.970,1537.5
28677,0.710,0.675,466.2999999999993
28678,0.710,0.680,451.7000000000007
28679,0.710,0.685,441.2999999999993
28680,0.710,0.690,433.60000000000036
28681,0.710,0.695,427.60000000000036
28682,0.710,0.700,422.89999999999964
28683,0.710,0.705,419.10000000000036
28684,0.710,0.710,416.10000000000036
28685,0.710,0.715,413.7999999999993
28686,0.710,0.720,411.89999999999964
28687,0.710,0.725,410.5
28688,0.710,0.730,409.60000000000036
28689,0.710,0.735,408.89999999999964
28690,0.710,0.740,408.60000000000036
28691,0.710,0.745,408.60000000000036
28692,0.710,0.750,408.89999999999964
28693,0.710,0.755,409.5
28694,0.710,0.760,410.2999999999993
28695,0.710,0.765,411.2999999999993
28696,0.710,0.770,412.60000000000036
28697,0.710,0.775,414.0
28698,0.710,0.780,415.7999999999993
28699,0.710,0.785,417.7000000000007
28700,0.710,0.790,419.89999999999964
28701,0.710,0.795,422.2999999999993
28702,0.710,0.800,425.0
28703,0.710,0.805,427.89999999999964
28704,0.710,0.810,431.10000000000036
28705,0.710,0.815,434.5
28706,0.710,0.820,438.2000000000007
28707,0.710,0.825,442.10000000000036
28708,0.710,0.830,446.39999999999964
28709,0.710,0.835,451.0
28710,0.710,0.840,455.89999999999964
28711,0.710,0.845,461.2000000000007
28712,0.710,0.850,466.7999999999993
28713,0.710,0.855,472.89999999999964
28714,0.710,0.860,479.39999999999964
28715,0.710,0.865,486.39999999999964
28716,0.710,0.870,493.89999999999964
28717,0.710,0.875,502.0
28718,0.710,0.880,510.7000000000007
28719,0.710,0.885,520.1000000000004
28720,0.710,0.890,530.2999999999993
28721,0.710,0.895,541.3999999999996
28722,0.710,0.900,553.3999999999996
28723,0.710,0.905,566.6000000000004
28724,0.710,0.910,581.0
28725,0.710,0.915,596.8999999999996
28726,0.710,0.920,614.6000000000004
28727,0.710,0.925,634.3999999999996
28728,0.710,0.930,656.7000000000007
28729,0.710,0.935,682.1000000000004
28730,0.710,0.940,711.5
28731,0.710,0.945,746.1000000000004
28732,0.710,0.950,787.8999999999996
28733,0.710,0.955,840.1000000000004
28734,0.710,0.960,908.7999999999993
28735,0.710,0.965,1008.2000000000007
28736,0.710,0.970,1184.6000000000004
28877,0.715,0.670,405.7999999999993
28878,0.715,0.675,398.60000000000036
28879,0.715,0.680,393.10000000000036
28880,0.715,0.685,388.89999999999964
28881,0.715,0.690,385.5
28882,0.715,0.695,382.89999999999964
28883,0.715,0.700,380.7999999999993
28884,0.715,0.705,379.2000000000007
28885,0.715,0.710,377.89999999999964
28886,0.715,0.715,377.10000000000036
28887,0.715,0.720,376.5
28888,0.715,0.725,376.2000000000007
28889,0.715,0.730,376.2000000000007
28890,0.715,0.735,376.39999999999964
28891,0.715,0.740,376.89999999999964
28892,0.715,0.745,377.5
28893,0.715,0.750,378.39999999999964
