,f,fv,value
15849,0.390,0.855,1126.2000000000007
15850,0.390,0.860,1079.1000000000004
15851,0.390,0.865,1040.1000000000004
15852,0.390,0.870,1006.8999999999996
15853,0.390,0.875,978.0
15854,0.390,0.880,952.5
15855,0.390,0.885,929.7999999999993
15856,0.390,0.890,909.2000000000007
15857,0.390,0.895,890.5
15858,0.390,0.900,873.3999999999996
15859,0.390,0.905,857.6000000000004
15860,0.390,0.910,843.0
15861,0.390,0.915,829.2999999999993
15862,0.390,0.920,816.6000000000004
15863,0.390,0.925,804.7000000000007
15864,0.390,0.930,793.3999999999996
15865,0.390,0.935,782.8999999999996
15866,0.390,0.940,772.7999999999993
15867,0.390,0.945,763.2999999999993
15868,0.390,0.950,754.2999999999993
15869,0.390,0.955,745.7000000000007
15870,0.390,0.960,737.5
15871,0.390,0.965,729.7000000000007
15872,0.390,0.970,722.2000000000007
15873,0.390,0.975,715.1000000000004
15874,0.390,0.980,708.2000000000007
15875,0.390,0.985,701.6000000000004
15876,0.390,0.990,695.2000000000007
15877,0.390,0.995,689.1000000000004
15878,0.390,1.000,683.2000000000007
16045,0.395,0.830,1624.2000000000007
16046,0.395,0.835,1377.8999999999996
16047,0.395,0.840,1258.0
16048,0.395,0.845,1178.5
16049,0.395,0.850,1119.2000000000007
16050,0.395,0.855,1072.0
16051,0.395,0.860,1033.0
16052,0.395,0.865,999.7999999999993
16053,0.395,0.870,971.0
16054,0.395,0.875,945.5
16055,0.395,0.880,922.7999999999993
16056,0.395,0.885,902.2000000000007
16057,0.395,0.890,883.6000000000004
16058,0.395,0.895,866.5
16059,0.395,0.900,850.7000000000007
16060,0.395,0.905,836.1000000000004
16061,0.395,0.910,822.5
16062,0.395,0.915,809.7999999999993
16063,0.395,0.920,797.8999999999996
16064,0.395,0.925,786.7000000000007
16065,0.395,0.930,776.1000000000004
16066,0.395,0.935,766.1000000000004
16067,0.395,0.940,756.7000000000007
16068,0.395,0.945,747.7000000000007
16069,0.395,0.950,739.1000000000004
16070,0.395,0.955,730.8999999999996
16071,0.395,0.960,723.2000000000007
16072,0.395,0.965,715.7000000000007
16073,0.395,0.970,708.6000000000004
16074,0.395,0.975,701.7000000000007
16075,0.395,0.980,695.1000000000004
16076,0.395,0.985,688.7999999999993
16077,0.395,0.990,682.7000000000007
16078,0.395,0.995,676.8999999999996
16079,0.395,1.000,671.2000000000007
16245,0.400,0.825,1625.3999999999996
16246,0.400,0.830,1373.5
16247,0.400,0.835,1252.2999999999993
16248,0.400,0.840,1172.2999999999993
16249,0.400,0.845,1112.7999999999993
16250,0.400,0.850,1065.5
16251,0.400,0.855,1026.2999999999993
16252,0.400,0.860,993.1000000000004
16253,0.400,0.865,964.2000000000007
16254,0.400,0.870,938.7000000000007
16255,0.400,0.875,916.0
16256,0.400,0.880,895.3999999999996
16257,0.400,0.885,876.7999999999993
16258,0.400,0.890,859.7000000000007
16259,0.400,0.895,843.8999999999996
16260,0.400,0.900,829.2999999999993
16261,0.400,0.905,815.7999999999993
16262,0.400,0.910,803.1000000000004
16263,0.400,0.915,791.2000000000007
16264,0.400,0.920,780.0
16265,0.400,0.925,769.5
16266,0.400,0.930,759.5
16267,0.400,0.935,750.1000000000004
16268,0.400,0.940,741.1000000000004
16269,0.400,0.945,732.5
16270,0.400,0.950,724.3999999999996
16271,0.400,0.955,716.6000000000004
16272,0.400,0.960,709.2000000000007
16273,0.400,0.965,702.1000000000004
16274,0.400,0.970,695.2999999999993
16275,0.400,0.975,688.7000000000007
16276,0.400,0.980,682.3999999999996
16277,0.400,0.985,676.3999999999996
16278,0.400,0.990,670.5
16279,0.400,0.995,664.8999999999996
16280,0.400,1.000,659.5
16445,0.405,0.820,1633.0
16446,0.405,0.825,1371.1000000000004
16447,0.405,0.830,1247.8999999999996
16448,0.405,0.835,1167.0
16449,0.405,0.840,1106.8999999999996
16450,0.405,0.845,1059.3999999999996
16451,0.405,0.850,1020.1000000000004
16452,0.405,0.855,986.7000000000007
16453,0.405,0.860,957.7000000000007
16454,0.405,0.865,932.2000000000007
16455,0.405,0.870,909.3999999999996
16456,0.405,0.875,888.7999999999993
16457,0.405,0.880,870.1000000000004
16458,0.405,0.885,853.0
16459,0.405,0.890,837.2999999999993
16460,0.405,0.895,822.7000000000007
16461,0.405,0.900,809.1000000000004
16462,0.405,0.905,796.3999999999996
16463,0.405,0.910,784.6000000000004
16464,0.405,0.915,773.3999999999996
16465,0.405,0.920,762.8999999999996
16466,0.405,0.925,752.8999999999996
16467,0.405,0.930,743.5
16468,0.405,0.935,734.5
16469,0.405,0.940,726.0
16470,0.405,0.945,717.8999999999996
16471,0.405,0.950,710.2000000000007
16472,0.405,0.955,702.7999999999993
16473,0.405,0.960,695.7000000000007
16474,0.405,0.965,688.8999999999996
16475,0.405,0.970,682.2999999999993
16476,0.405,0.975,676.0
16477,0.405,0.980,670.0
16478,0.405,0.985,664.2000000000007
16479,0.405,0.990,658.6000000000004
16480,0.405,0.995,653.2000000000007
16481,0.405,1.000,647.8999999999996
16645,0.410,0.815,1648.2000000000007
16646,0.410,0.820,1371.0
16647,0.410,0.825,1244.6000000000004
16648,0.410,0.830,1162.5
16649,0.410,0.835,1101.7000000000007
16650,0.410,0.840,1053.7000000000007
16651,0.410,0.845,1014.2000000000007
16652,0.410,0.850,980.6000000000004
16653,0.410,0.855,951.5
16654,0.410,0.860,925.7999999999993
16655,0.410,0.865,903.0
16656,0.410,0.870,882.3999999999996
16657,0.410,0.875,863.6000000000004
16658,0.410,0.880,846.5
16659,0.410,0.885,830.7000000000007
16660,0.410,0.890,816.1000000000004
16661,0.410,0.895,802.6000000000004
16662,0.410,0.900,789.8999999999996
16663,0.410,0.905,778.0
16664,0.410,0.910,766.8999999999996
16665,0.410,0.915,756.2999999999993
16666,0.410,0.920,746.3999999999996
16667,0.410,0.925,737.0
16668,0.410,0.930,728.1000000000004
16669,0.410,0.935,719.6000000000004
16670,0.410,0.940,711.5
16671,0.410,0.945,703.7000000000007
16672,0.410,0.950,696.2999999999993
16673,0.410,0.955,689.2999999999993
